Tot Daily Flt,sdt,sat,departureoveralldelaytime,IROP,date_time,Sched departure,Sched arrival,Dep snowcm,Dep DewPointC,Dep cloudcover,Dep humidity,Dep precipMM,Dep pressure,Dep tempC,Dep visibility,Dep Snow,Dep Rain,Dep Fog,Dep Moderate,Dep FZ Rain,Dep Heavy,Dep TS,Dep Haze,Dep Drizzle,Dep Ice,Temp Dew Spread,Dep Wx,Dep Wy,Dep Gust Wx,Dep Gust Wy,Arr snowcm,Arr DewPointC,Arr cloudcover,Arr humidity,Arr precipMM,Arr pressure,Arr tempC,Arr visibility,Arr Snow,Arr Rain,Arr Fog,Arr Moderate,Arr FZ Rain,Arr Heavy,Arr TS,Arr Haze,Arr Temp Dew Spread,Arr Wx,Arr Wy,Arr Gust Wx,Arr Gust Wy
81,8/22/19 15:35,8/22/19 16:34,0,0,2019-08-22 15:00:00,2019-08-22 15:35:00,2019-08-22 16:34:00,0.0,11,8,44,0.0,1014,25,10,0,0,0,0,0,0,0,0,0,0,14,1.2660983784444968,-3.6770166828862325,1.5374051738254604,-4.464948829218997,0.0,14,72,59,0.0,1011,22,10,0,0,0,0,0,0,0,0,8,1.2768100045538002,-5.121005222012204,1.4784115842201897,-5.929584993908867
81,8/22/19 16:45,8/22/19 17:44,2,0,2019-08-22 16:00:00,2019-08-22 16:45:00,2019-08-22 17:44:00,0.0,11,10,45,0.0,1014,24,10,0,0,0,0,0,0,0,0,0,0,13,1.8916270822481112,-3.7125271841182004,2.2699524986977333,-4.45503262094184,0.0,14,73,62,0.0,1011,22,10,0,0,0,0,0,0,0,0,8,1.630923025867777,-5.019464947113311,2.0601132958329815,-6.340376775301024
81,8/22/19 17:35,8/22/19 18:34,2,0,2019-08-22 17:00:00,2019-08-22 17:35:00,2019-08-22 18:34:00,0.0,11,12,46,0.0,1014,24,10,0,0,0,0,0,0,0,0,0,0,13,2.4853017932033166,-3.684611433577965,2.9512958794289386,-4.3754760773738335,0.0,13,75,65,0.0,1011,21,10,0,0,0,0,0,0,0,0,8,1.9536556424463676,-4.602524267262202,2.713410614508844,-6.392394815641948
81,8/22/19 18:30,8/22/19 19:29,0,0,2019-08-22 18:00:00,2019-08-22 18:30:00,2019-08-22 19:29:00,0.0,11,14,48,0.0,1014,23,10,0,0,0,0,0,0,0,0,0,0,12,3.0980565257885058,-3.56390635105198,3.6447723832805945,-4.192831001237623,0.0,13,77,67,0.0,1011,20,10,0,0,0,0,0,0,0,0,7,2.2699524986977333,-4.45503262094184,3.278820275896726,-6.435047119138214
81,8/22/19 19:30,8/22/19 20:29,15,1,2019-08-22 19:00:00,2019-08-22 19:30:00,2019-08-22 20:29:00,0.0,11,14,50,0.0,1014,22,10,0,0,0,0,0,0,0,0,0,0,11,3.617432092506285,-3.0353859346308814,4.468592584860704,-3.749594389838147,0.0,13,70,72,0.0,1012,20,10,0,0,0,0,0,0,0,0,7,2.2893787622743664,-4.130148617047149,3.5014028128902077,-6.316697884895638
81,8/22/19 20:55,8/22/19 21:54,21,1,2019-08-22 20:00:00,2019-08-22 20:55:00,2019-08-22 21:54:00,0.0,11,15,53,0.0,1014,21,10,0,0,0,0,0,0,0,0,0,0,10,4.240240480782127,-2.6495963211660287,5.182516143178155,-3.2383955036473684,0.0,12,63,78,0.0,1012,19,10,0,0,0,0,0,0,0,0,7,2.2079969343050196,-3.5335337339851094,3.8271946861287005,-6.124791805574189
81,8/22/19 9:30,8/22/19 10:29,12,1,2019-08-22 09:00:00,2019-08-22 09:30:00,2019-08-22 10:29:00,0.0,9,29,50,0.0,1014,20,10,0,0,0,0,0,0,0,0,0,0,11,2.551340668296416,-2.9349817008663366,3.0980565257885058,-3.56390635105198,0.0,15,17,86,0.0,1010,18,10,0,0,0,0,0,0,0,0,3,0.6360299845884808,-3.2720906114922137,0.9010424781670144,-4.63546169961397
80,8/23/19 11:35,8/23/19 12:34,3,0,2019-08-23 11:00:00,2019-08-23 11:35:00,2019-08-23 12:34:00,0.0,10,12,53,0.0,1020,20,10,0,0,0,0,0,0,0,0,0,0,10,0.09694304639583633,2.7760856306085993,0.1163316556750036,3.3313027567303193,0.0,10,9,64,0.0,1018,17,10,0,0,0,0,0,0,0,0,7,3.2504608960852033,-3.0311038224999924,3.8599223141011785,-3.5994357892187407
80,8/23/19 13:35,8/23/19 14:34,3,0,2019-08-23 13:00:00,2019-08-23 13:35:00,2019-08-23 14:34:00,0.0,10,18,47,0.0,1020,22,10,0,0,0,0,0,0,0,0,0,0,12,1.398489757888528,1.7269910254599352,1.74811219736066,2.1587387818249186,0.0,10,9,55,0.0,1018,19,10,0,0,0,0,0,0,0,0,9,3.280331193834151,-3.3968823904880776,3.8592131692166474,-3.9963322241036208
80,8/23/19 15:30,8/23/19 16:29,59,2,2019-08-23 15:00:00,2019-08-23 15:30:00,2019-08-23 16:29:00,0.0,10,27,45,0.0,1020,22,10,0,0,0,0,0,0,0,0,0,0,12,-0.9796420871541217,1.348361657291579,-1.306189449538829,1.7978155430554388,0.0,10,13,52,0.0,1018,20,10,0,0,0,0,0,0,0,0,10,3.280295144952535,-3.773547901113861,4.009249621608654,-4.612114101361386
80,8/23/19 16:45,8/23/19 17:44,31,2,2019-08-23 16:00:00,2019-08-23 16:45:00,2019-08-23 17:44:00,0.0,10,24,45,0.0,1020,22,10,0,0,0,0,0,0,0,0,0,0,12,-2.4031542398457972,-0.6890933895424975,-2.670171377606441,-0.7656593217138861,0.0,10,15,54,0.0,1018,19,10,0,0,0,0,0,0,0,0,9,3.280295144952535,-3.773547901113861,4.191488240772684,-4.821755651423268
80,8/23/19 17:35,8/23/19 18:34,0,2,2019-08-23 17:00:00,2019-08-23 17:35:00,2019-08-23 18:34:00,0.0,10,21,46,0.0,1020,22,10,0,0,0,0,0,0,0,0,0,0,12,-0.15991542185344093,-3.0513680228611975,-0.1889909530995211,-3.6061622088359613,0.0,10,18,56,0.0,1018,19,10,0,0,0,0,0,0,0,0,9,3.1597834189168283,-3.509295009198808,4.646740321936512,-5.16072795470413
80,8/23/19 18:30,8/23/19 19:29,21,1,2019-08-23 18:00:00,2019-08-23 18:30:00,2019-08-23 19:29:00,0.0,10,18,47,0.0,1020,21,10,0,0,0,0,0,0,0,0,0,0,11,3.324045304133811,-1.410973519544603,4.091132682010844,-1.7365827932856652,0.0,10,21,59,0.0,1019,18,10,0,0,0,0,0,0,0,0,8,3.2205478114062402,-3.4536147020905297,4.925543711562485,-5.281998956138457
80,8/23/19 19:30,8/23/19 20:29,39,2,2019-08-23 19:00:00,2019-08-23 19:30:00,2019-08-23 20:29:00,0.0,9,15,49,0.0,1021,20,10,0,0,0,0,0,0,0,0,0,0,11,3.9396607316638192,-1.3565339769048232,5.252880975551758,-1.8087119692064306,0.0,9,21,62,0.0,1019,17,10,0,0,0,0,0,0,0,0,8,3.2504608960852033,-3.0311038224999924,5.281998956138455,-4.925543711562487
80,8/23/19 20:55,8/23/19 21:54,37,2,2019-08-23 20:00:00,2019-08-23 20:55:00,2019-08-23 21:54:00,0.0,9,12,52,0.0,1021,20,10,0,0,0,0,0,0,0,0,0,0,11,4.53929134193095,-1.3016208469136101,6.141394168494814,-1.761016439941943,0.0,9,21,66,0.0,1020,15,10,0,0,0,0,0,0,0,0,6,3.0222342945548855,-2.447357076304925,5.612720832744787,-4.545091713137718
80,8/23/19 21:55,8/23/19 22:54,26,1,2019-08-23 21:00:00,2019-08-23 21:55:00,2019-08-23 22:54:00,0.0,9,9,55,0.0,1022,19,10,0,0,0,0,0,0,0,0,0,0,10,5.1425086752554074,-1.1872416757037336,7.037117134560032,-1.624646503594583,0.0,9,22,70,0.0,1020,14,10,0,0,0,0,0,0,0,0,5,2.7305068142966387,-1.911921454503488,5.6885558631179975,-3.9831696968822667
80,8/23/19 9:30,8/23/19 10:29,0,0,2019-08-23 09:00:00,2019-08-23 09:30:00,2019-08-23 10:29:00,0.0,10,7,62,0.0,1020,18,10,0,0,0,0,0,0,0,0,0,0,8,-1.9135973430643514,-3.0623959027870935,-2.060797138684686,-3.2979648183861006,0.0,10,11,77,0.0,1018,14,10,0,0,0,0,0,0,0,0,4,3.1446232509282166,-2.7335792874604476,4.1928310012376215,-3.6447723832805963
48,8/24/19 10:00,8/24/19 10:59,25,1,2019-08-24 10:00:00,2019-08-24 10:00:00,2019-08-24 10:59:00,0.0,9,5,54,0.0,1026,18,10,0,0,0,0,0,0,0,0,0,0,9,2.626702512022407,2.052204917752194,3.064486264026141,2.394239070710893,0.0,11,51,69,0.0,1025,17,10,0,0,0,0,0,0,0,0,6,-2.767207494699293,-0.24209928541016096,-3.597369743109081,-0.31472907103320924
48,8/24/19 11:00,8/24/19 11:59,5,0,2019-08-24 11:00:00,2019-08-24 11:00:00,2019-08-24 11:59:00,0.0,9,5,51,0.0,1026,19,10,0,0,0,0,0,0,0,0,0,0,10,2.0522049177521944,2.6267025120224066,2.3942390707108934,3.0644862640261405,0.0,11,53,64,0.0,1025,18,10,0,0,0,0,0,0,0,0,7,-1.4306613191945947,2.38102027972809,-1.716793583033514,2.857224335673708
48,8/24/19 12:30,8/24/19 13:29,0,0,2019-08-24 12:00:00,2019-08-24 12:30:00,2019-08-24 13:29:00,0.0,9,6,48,0.0,1026,20,10,0,0,0,0,0,0,0,0,0,0,11,1.5261215007303035,3.272778119854569,1.6435154623249422,3.5245302829203053,0.0,12,55,58,0.0,1025,20,10,0,0,0,0,0,0,0,0,8,1.5128862083750756,2.3296404665150665,1.8154634500500908,2.7955685598180797
48,8/24/19 13:35,8/24/19 14:34,15,1,2019-08-24 13:00:00,2019-08-24 13:35:00,2019-08-24 14:34:00,0.0,10,8,49,0.0,1025,21,10,0,0,0,0,0,0,0,0,0,0,11,0.9745723490757893,3.187682519876785,1.137001073921754,3.7189629398562487,0.0,12,43,56,0.0,1025,21,10,0,0,0,0,0,0,0,0,9,1.4306613191945954,2.381020279728089,1.5737274511140549,2.619122307700898
48,8/24/19 15:25,8/24/19 16:24,16,1,2019-08-24 15:00:00,2019-08-24 15:25:00,2019-08-24 16:24:00,0.0,11,12,49,0.0,1025,22,10,0,0,0,0,0,0,0,0,0,0,11,0.053326797447254756,3.055090179644529,0.06302257880130108,3.6105611213980797,0.0,12,21,52,0.0,1024,23,10,0,0,0,0,0,0,0,0,11,1.173678906964727,2.207368982147317,1.3040876744052523,2.452632202385908
48,8/24/19 8:15,8/24/19 9:14,18,1,2019-08-24 08:00:00,2019-08-24 08:15:00,2019-08-24 09:14:00,0.0,9,7,58,0.0,1025,17,10,0,0,0,0,0,0,0,0,0,0,8,3.0683495115081345,1.3024370949642459,3.5797410967594905,1.5195099441249533,0.0,10,46,78,0.0,1025,14,10,0,0,0,0,0,0,0,0,4,0.2903568424101472,-2.762560820467426,0.4355352636152209,-4.143841230701139
74,8/25/19 10:20,8/25/19 11:19,4,0,2019-08-25 10:00:00,2019-08-25 10:20:00,2019-08-25 11:19:00,0.0,14,40,68,0.0,1026,20,10,0,0,0,0,0,0,0,0,0,0,6,-0.33893899957422646,3.8740904925790103,-0.38735885665625885,4.427531991518869,0.0,11,7,71,0.0,1028,17,10,0,0,0,0,0,0,0,0,6,0.5300249871570691,2.726742176243511,0.636029984588483,3.2720906114922133
74,8/25/19 12:55,8/25/19 13:55,11,1,2019-08-25 12:00:00,2019-08-25 12:55:00,2019-08-25 13:55:00,0.0,14,49,65,0.0,1025,21,10,0,0,0,0,0,0,0,0,0,0,7,-0.2616797812147181,4.993147673772869,-0.30529307808383777,5.825338952735014,0.0,11,0,55,0.0,1027,21,10,0,0,0,0,0,0,0,0,10,0.21314478088482777,3.0481123757939073,0.23252157914708485,3.325213500866081
74,8/25/19 15:45,8/25/19 16:44,3,0,2019-08-25 15:00:00,2019-08-25 15:45:00,2019-08-25 16:44:00,0.0,14,65,59,0.0,1024,22,10,0,0,0,0,0,0,0,0,0,0,8,0.1744974835125054,4.9969541350954785,0.2035803974312563,5.8297798242780585,0.0,11,0,48,0.0,1025,23,10,0,0,0,0,0,0,0,0,12,2.041077998578922e-16,3.3333333333333335,2.3812576650087424e-16,3.888888888888889
74,8/25/19 18:40,8/25/19 19:39,25,1,2019-08-25 18:00:00,2019-08-25 18:40:00,2019-08-25 19:39:00,0.0,13,2,57,0.0,1022,22,10,0,0,0,0,0,0,0,0,0,0,9,-0.10180570421748693,5.832444888412282,-0.12604515760260288,7.221122242796159,0.0,12,0,58,0.0,1024,22,10,0,0,0,0,0,0,0,0,10,0.09694304639583633,2.7760856306085993,0.1454145695937545,4.164128445912899
74,8/25/19 19:45,8/25/19 20:44,20,1,2019-08-25 19:00:00,2019-08-25 19:45:00,2019-08-25 20:44:00,0.0,13,2,59,0.0,1022,21,10,0,0,0,0,0,0,0,0,0,0,8,-0.3875359652451408,5.542022501443467,-0.52317355308094,7.481730376948682,0.0,12,0,64,0.0,1024,21,10,0,0,0,0,0,0,0,0,9,0.17439118436031364,2.4939101256495606,0.31002877219611313,4.433618001154774
74,8/25/19 20:55,8/25/19 21:54,56,2,2019-08-25 20:00:00,2019-08-25 20:55:00,2019-08-25 21:54:00,0.0,13,2,61,0.0,1022,21,10,0,0,0,0,0,0,0,0,0,0,8,-0.5807136848202963,5.525121640934852,-0.8420348429894295,8.011426379355536,0.0,13,0,71,0.0,1024,21,10,0,0,0,0,0,0,0,0,8,0.21788935686914532,2.4904867452293638,0.38735885665625835,4.427531991518869
74,8/25/19 21:55,8/25/19 22:54,25,1,2019-08-25 21:00:00,2019-08-25 21:55:00,2019-08-25 22:54:00,0.0,13,2,63,0.0,1022,21,10,0,0,0,0,0,0,0,0,0,0,8,-0.8690803613346169,5.487157447750764,-1.347074560068656,8.505094044013685,0.0,13,0,78,0.0,1025,20,10,0,0,0,0,0,0,0,0,7,0.27082076312254993,2.2056581147584935,0.5754941216354187,4.6870234938617985
74,8/25/19 8:20,8/25/19 9:19,14,1,2019-08-25 08:00:00,2019-08-25 08:20:00,2019-08-25 09:19:00,0.0,14,30,70,0.0,1026,19,10,0,0,0,0,0,0,0,0,0,0,5,-0.47799419873403926,3.0179365962629205,-0.564902234867501,3.5666523410379973,0.0,11,12,83,0.0,1028,14,8,0,0,0,0,0,0,0,0,3,0.7725424859373686,2.3776412907378837,1.1158947019095324,3.4343707532880545
78,8/26/19 11:40,8/26/19 12:39,15,1,2019-08-26 11:00:00,2019-08-26 11:40:00,2019-08-26 12:39:00,0.0,14,29,63,0.0,1021,21,10,0,0,0,0,0,0,0,0,0,0,7,-1.3936531371206122,3.630590547489118,-1.592746442423557,4.149246339987563,0.0,13,0,63,0.0,1024,20,10,0,0,0,0,0,0,0,0,7,-0.3479327524001634,2.475670171853926,-0.38659194711129263,2.750744635393251
78,8/26/19 14:30,8/26/19 15:29,4,0,2019-08-26 14:00:00,2019-08-26 14:30:00,2019-08-26 15:29:00,0.0,14,35,58,0.0,1019,22,10,0,0,0,0,0,0,0,0,0,0,8,-1.692293095075029,4.408574236236786,-1.8913864003779737,4.927230028735232,0.0,13,0,52,0.0,1022,23,10,0,0,0,0,0,0,0,0,10,-1.0450615490506543,2.8712830079569422,-1.235072739787137,3.3933344639491136
78,8/26/19 15:30,8/26/19 16:29,23,1,2019-08-26 15:00:00,2019-08-26 15:30:00,2019-08-26 16:29:00,0.0,14,36,57,0.0,1018,23,10,0,0,0,0,0,0,0,0,0,0,9,-1.7101007166283435,4.698463103929543,-1.900111907364826,5.220514559921713,0.0,13,0,51,0.0,1021,24,10,0,0,0,0,0,0,0,0,11,-1.3024370949642454,3.0683495115081345,-1.5195099441249529,3.5797410967594905
78,8/26/19 18:30,8/26/19 19:29,4,0,2019-08-26 18:00:00,2019-08-26 18:30:00,2019-08-26 19:29:00,0.0,14,25,62,0.0,1017,22,10,0,0,0,0,0,0,0,0,0,0,8,-0.9559883974680785,6.035873192525841,-1.1732584878017327,7.407662554463532,0.0,14,0,60,0.0,1019,23,10,0,0,0,0,0,0,0,0,9,-0.5830274858727758,2.999416393867862,-0.8480399794513103,4.362787481989618
78,8/26/19 19:30,8/26/19 20:29,6,1,2019-08-26 19:00:00,2019-08-26 19:30:00,2019-08-26 20:29:00,0.0,14,23,63,0.0,1016,21,10,0,0,0,0,0,0,0,0,0,0,7,-1.4112110576647288,5.660058403276646,-1.8816147435529715,7.546744537702195,0.0,14,0,67,0.0,1019,22,10,0,0,0,0,0,0,0,0,8,-0.29035684241014814,2.762560820467426,-0.49360663209725186,4.696353394794625
78,8/26/19 6:45,8/26/19 7:44,1,0,2019-08-26 06:00:00,2019-08-26 06:45:00,2019-08-26 07:44:00,0.0,15,13,72,0.0,1022,20,10,0,0,0,0,0,0,0,0,0,0,5,-1.3040876744052514,2.4526322023859084,-1.6953139767268268,3.188421863101681,0.0,12,1,91,0.0,1025,14,10,0,0,0,0,0,0,0,0,2,-0.03393523473916231,1.9441482961374275,-0.053326797447255055,3.055090179644529
78,8/26/19 7:25,8/26/19 8:24,2,0,2019-08-26 07:00:00,2019-08-26 07:25:00,2019-08-26 08:24:00,0.0,14,15,71,0.0,1022,20,10,0,0,0,0,0,0,0,0,0,0,6,-1.242806409398278,2.7913888983523916,-1.4687712111070559,3.2989141525982815,0.0,12,1,87,0.0,1025,15,10,0,0,0,0,0,0,0,0,3,-0.03393523473916231,1.9441482961374275,-0.04847890677023187,2.7773547087677533
78,8/26/19 8:30,8/26/19 9:29,3,0,2019-08-26 08:00:00,2019-08-26 08:30:00,2019-08-26 09:29:00,0.0,14,18,70,0.0,1022,20,10,0,0,0,0,0,0,0,0,0,0,6,-1.0450615490506543,2.8712830079569422,-1.3300783351553782,3.6543601919451993,0.0,12,1,82,0.0,1025,16,10,0,0,0,0,0,0,0,0,4,1.1906288325043712e-16,1.9444444444444444,1.7008983321491015e-16,2.7777777777777777
74,8/27/19 10:35,8/27/19 11:34,4,0,2019-08-27 10:00:00,2019-08-27 10:35:00,2019-08-27 11:34:00,0.0,18,100,84,0.4,1011,20,9,0,0,0,0,0,0,0,0,0,0,2,-6.387915830165833,-0.11150148557153151,-8.609799597180036,-0.15028461098771637,0.0,12,53,70,0.0,1016,17,10,0,0,0,0,0,0,0,0,5,-2.9937467897820946,2.0193077069776972,-3.9148996481765854,2.640633155278527
74,8/27/19 13:35,8/27/19 14:34,2,0,2019-08-27 13:00:00,2019-08-27 13:35:00,2019-08-27 14:34:00,0.0,19,100,82,0.3,1010,22,9,1,1,1,1,0,0,0,0,0,0,3,-5.514145286896233,-0.6770519078063764,-7.168388872965103,-0.8801674801482893,0.0,14,49,63,0.0,1014,21,10,0,0,0,0,0,0,0,0,7,-4.427531991518869,0.38735885665626063,-5.534414989398586,0.48419857082032575
74,8/27/19 15:40,8/27/19 16:39,14,1,2019-08-27 15:00:00,2019-08-27 15:40:00,2019-08-27 16:39:00,0.0,19,100,81,0.5,1010,23,9,0,0,0,0,0,0,0,0,0,0,4,-4.938441702975689,-0.7821723252011538,-6.31023106491338,-0.9994424155348077,0.0,15,55,63,0.0,1013,23,10,0,0,0,0,0,0,0,0,8,-4.696353394794625,-0.49360663209725053,-6.077633805028337,-0.6387850533023242
74,8/27/19 7:25,8/27/19 8:24,2,0,2019-08-27 07:00:00,2019-08-27 07:25:00,2019-08-27 08:24:00,0.0,16,100,79,0.2,1012,20,6,0,0,0,0,0,0,0,0,0,0,4,-6.1073883873389185,0.2132747020708376,-8.883474017947519,0.3102177484666729,0.0,10,38,80,0.0,1017,14,10,0,0,0,0,0,0,0,0,4,-1.7049959001562458,1.8283842540479267,-3.031103822499993,3.2504608960852033
75,8/28/19 10:35,8/28/19 11:34,2,0,2019-08-28 10:00:00,2019-08-28 10:35:00,2019-08-28 11:34:00,0.0,14,11,59,0.0,1009,23,10,0,0,0,0,0,0,0,0,0,0,9,-0.8064063186655595,-3.234319087586655,-1.0080078983319494,-4.042898859483319,0.0,17,100,97,1.5,1009,18,6,0,1,0,0,0,0,0,0,1,-3.234319087586655,0.8064063186655591,-4.851478631379982,1.2096094779983386
75,8/28/19 12:35,8/28/19 13:34,2,0,2019-08-28 12:00:00,2019-08-28 12:35:00,2019-08-28 13:34:00,0.0,13,14,51,0.0,1009,24,10,0,0,0,0,0,0,0,0,0,0,11,-1.9483162079514567,-3.994640205774075,-2.191855733945389,-4.493970231495834,0.0,18,100,98,6.5,1009,18,5,0,0,0,0,0,0,0,0,0,-3.597369743109081,0.31472907103321174,-5.257694239928657,0.45998864227930947
75,8/28/19 13:35,8/28/19 14:34,5,0,2019-08-28 13:00:00,2019-08-28 13:35:00,2019-08-28 14:34:00,0.0,13,14,48,0.0,1009,25,10,0,0,0,0,0,0,0,0,0,0,12,-1.8451192178660154,-4.346828474636523,-2.170728491607077,-5.113915852513557,0.0,18,95,96,3.2,1008,19,6,0,0,1,0,0,0,0,0,1,-3.6105611213980797,0.0630225788013013,-5.276973946658732,0.09210992286344036
75,8/28/19 16:45,8/28/19 17:44,14,1,2019-08-28 16:00:00,2019-08-28 16:45:00,2019-08-28 17:44:00,0.0,12,24,45,0.0,1009,25,10,0,0,0,0,0,0,0,0,0,0,13,-1.8025991338538607,-5.547829678388395,-2.0601132958329837,-6.340376775301023,0.0,19,78,90,2.5,1008,21,8,0,0,0,0,0,0,0,0,2,-3.8740904925790103,-0.33893899957422535,-5.811135738868515,-0.508408499361338
75,8/28/19 18:30,8/28/19 19:29,17,1,2019-08-28 18:00:00,2019-08-28 18:30:00,2019-08-28 19:29:00,0.0,13,43,50,0.0,1009,24,10,0,0,0,0,0,0,0,0,0,0,11,-1.8025991338538607,-5.547829678388395,-2.3176274578121068,-7.132923872213651,0.0,19,63,85,0.0,1008,21,10,0,0,0,0,0,0,0,0,2,-4.156516876082602,-0.2906519739338535,-6.6504270017321625,-0.46504315829416554
75,8/28/19 19:30,8/28/19 20:29,5,0,2019-08-28 19:00:00,2019-08-28 19:30:00,2019-08-28 20:29:00,0.0,13,49,53,0.0,1009,23,10,0,0,0,0,0,0,0,0,0,0,10,-1.4112110576647288,-5.660058403276646,-1.8816147435529718,-7.546744537702195,0.0,18,68,87,0.0,1008,20,9,0,0,0,0,0,0,0,0,2,-4.1356089651721755,-0.5077889308547823,-7.168388872965103,-0.8801674801482893
75,8/28/19 9:25,8/28/19 10:24,1,0,2019-08-28 09:00:00,2019-08-28 09:25:00,2019-08-28 10:24:00,0.0,14,10,64,0.0,1009,22,10,0,0,0,0,0,0,0,0,0,0,8,-0.4779941987340393,-3.0179365962629205,-0.564902234867501,-3.5666523410379973,0.0,17,100,97,3.0,1009,17,6,0,1,1,0,0,0,0,0,0,-3.151728585331056,1.0852271815238566,-4.7275928779965835,1.6278407722857848
80,8/29/19 10:35,8/29/19 11:34,7,1,2019-08-29 10:00:00,2019-08-29 10:35:00,2019-08-29 11:34:00,0.0,12,20,62,0.0,1014,20,10,0,0,0,0,0,0,0,0,0,0,8,-0.6518102710009628,-4.115368085813074,-0.7821723252011553,-4.938441702975688,0.0,14,34,77,0.0,1011,18,10,0,0,0,0,0,0,0,0,4,-0.9043559846032129,-2.6264404877758802,-1.1756627799841768,-3.414372634108644
80,8/29/19 11:35,8/29/19 12:34,77,2,2019-08-29 11:00:00,2019-08-29 11:35:00,2019-08-29 12:34:00,0.0,12,20,59,0.0,1014,21,10,0,0,0,0,0,0,0,0,0,0,9,-0.8480399794513133,-4.362787481989617,-0.9540449768827274,-4.90813591723832,0.0,14,42,72,0.0,1011,19,10,0,0,0,0,0,0,0,0,5,-1.242806409398278,-2.7913888983523916,-1.5817536119614448,-3.552676779721226
80,8/29/19 12:35,8/29/19 13:34,0,2,2019-08-29 12:00:00,2019-08-29 12:35:00,2019-08-29 13:34:00,0.0,13,19,55,0.0,1014,22,10,0,0,0,0,0,0,0,0,0,0,9,-0.9240519591900437,-4.347322669928025,-1.0973117015381768,-5.16244567053953,0.0,14,50,66,0.0,1011,21,10,0,0,0,0,0,0,0,0,7,-1.6953139767268277,-3.1884218631016807,-1.9561315116078783,-3.6789483035788626
80,8/29/19 13:35,8/29/19 14:34,2,0,2019-08-29 13:00:00,2019-08-29 13:35:00,2019-08-29 14:34:00,0.0,13,13,53,0.0,1014,23,10,0,0,0,0,0,0,0,0,0,0,10,-1.150306867122314,-4.29300367239586,-1.3659894047077477,-5.097941860970082,0.0,14,57,65,0.0,1011,21,9,0,0,0,0,0,0,0,0,7,-1.8598597149529745,-3.095326363646516,-2.2890581107113532,-3.809632447564943
80,8/29/19 14:30,8/29/19 15:29,11,1,2019-08-29 14:00:00,2019-08-29 14:30:00,2019-08-29 15:29:00,0.0,13,8,51,0.0,1013,24,10,0,0,0,0,0,0,0,0,0,0,11,-1.4469695753651408,-4.202304780441408,-1.7182763707461044,-4.990236926774172,0.0,15,64,65,0.1,1011,22,9,0,0,0,0,0,0,0,0,7,-1.9667520708875974,-3.0285326064695868,-2.5719065542376276,-3.9603887930756136
80,8/29/19 16:45,8/29/19 17:44,4,0,2019-08-29 16:00:00,2019-08-29 16:45:00,2019-08-29 17:44:00,0.0,13,3,50,0.0,1012,24,10,0,0,0,0,0,0,0,0,0,0,11,-2.2893787622743687,-4.130148617047147,-2.8280561181036314,-5.101948291646475,0.0,15,72,66,0.1,1011,22,9,0,0,0,0,0,0,0,0,7,-2.2725458565688563,-2.806360416372396,-3.321413174985252,-4.101603685467348
80,8/29/19 17:35,8/29/19 18:34,1,0,2019-08-29 17:00:00,2019-08-29 17:35:00,2019-08-29 18:34:00,0.0,13,4,52,0.0,1012,24,10,0,0,0,0,0,0,0,0,0,0,11,-2.9389262614623664,-4.045084971874736,-3.592020986231781,-4.943992743402456,0.0,15,72,67,0.1,1010,21,9,0,0,0,0,0,0,0,0,6,-2.4627718557812464,-2.6409994780692254,-3.788879778124994,-4.0630761201065
80,8/29/19 18:30,8/29/19 19:29,4,0,2019-08-29 18:00:00,2019-08-29 18:30:00,2019-08-29 19:29:00,0.0,13,4,54,0.0,1011,23,10,0,0,0,0,0,0,0,0,0,0,10,-3.5994357892187443,-3.859922314101176,-4.546655733749993,-4.875691344127801,0.0,15,73,69,0.1,1010,21,9,0,0,0,0,0,0,0,0,6,-2.3977993344621704,-2.3155279015299914,-4.196148835308798,-4.052173827677485
80,8/29/19 19:30,8/29/19 20:29,11,1,2019-08-29 19:00:00,2019-08-29 19:30:00,2019-08-29 20:29:00,0.0,14,7,57,0.0,1011,23,10,0,0,0,0,0,0,0,0,0,0,9,-3.9283710065919313,-3.9283710065919304,-5.3033008588991075,-5.303300858899106,0.0,14,67,73,0.1,1010,19,10,0,0,0,0,0,0,0,0,5,-2.5904865381899027,-2.0977346368327923,-4.965099198197314,-4.020658053929519
80,8/29/19 20:55,8/29/19 21:54,20,1,2019-08-29 20:00:00,2019-08-29 20:55:00,2019-08-29 21:54:00,0.0,14,9,60,0.0,1011,22,10,0,0,0,0,0,0,0,0,0,0,8,-4.266229926111829,-3.9783237670312404,-6.094614180159756,-5.683319667187487,0.0,14,62,76,0.1,1011,18,10,0,0,0,0,0,0,0,0,4,-2.95804904882136,-2.071248242378777,-5.688555863118,-3.9831696968822627
80,8/29/19 6:45,8/29/19 7:44,4,0,2019-08-29 06:00:00,2019-08-29 06:45:00,2019-08-29 07:44:00,0.0,12,27,69,0.0,1012,18,10,0,0,0,0,0,0,0,0,0,0,6,0.4064995793742061,-3.8675851486543964,0.522642316338265,-4.972609476841367,0.0,12,26,91,0.0,1010,13,10,0,0,0,0,0,0,0,0,1,-0.23228547392811855,-2.210048656373941,-0.4355352636152223,-4.143841230701139
